iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.2911065000007511,600760.2647018395,,,450,600,150,-3588.9997809947427,5299,450,-3588.9997809947427,-3588.9997809947427,5299,,,False,False
2,0.4756277999986196,433426.2989789945,,,317,917,300,-3235.411595962694,1973,317,-3235.411595962694,-3235.411595962694,1973,,,False,False
3,0.690656200000376,417566.58404325636,,,221,1138,450,-2006.4189235541517,1076,221,-2006.4189235541517,-2006.4189235541517,1076,,,False,False
4,0.9505085999990115,415051.75997706334,,,146,1284,600,-1795.902489165106,779,146,-1795.902489165106,-1795.902489165106,779,,,False,False
5,1.2142716000016662,411055.7646722323,,,149,1433,750,-1606.0244582858422,954,149,-1606.0244582858422,-1606.0244582858422,954,,,False,False
6,1.4996361999983492,406997.6430339393,,,92,1525,900,-1479.6317704993362,1082,92,-1479.6317704993362,-1479.6317704993362,1082,,0.3225290237264038,False,False
7,1.7947277999992366,403607.87418326363,,,54,1579,1050,-1606.024415831937,1033,54,-1606.024415831937,-1606.024415831937,1033,,0.06879699009029439,False,False
8,2.0928493999999773,401768.02461845236,,,19,1598,1200,-498.99150933256624,289,19,-412.4200533404219,-498.99150933256624,289,,0.0378348268959362,False,False
9,2.4429420000014943,401594.91449056834,,,12,1610,1350,-507.74011697958076,755,12,-399.57390128889574,-507.74011697958076,755,,0.03242208992738317,False,False
10,2.7454208999988623,401594.91449056834,,,6,1616,1500,-478.65233428340616,501,6,-36.34991094614634,-478.65233428340616,501,,0.023015977380119908,False,False
11,3.052559799998562,401594.91449056834,,,6,1622,1650,-498.60000933256606,450,6,-169.79788916510608,-498.60000933256606,450,,0.01327459417970249,False,False
12,3.365202100001625,401594.91449056834,,,18,1640,1800,-507.34861697958104,764,18,-103.67627998908392,-507.34861697958104,764,,0.004987414323292619,False,False
13,3.6763945999991847,401594.91449056834,,,1,1641,1950,-498.99150933256624,326,1,-1.94193823972455e-05,-498.99150933256624,326,,0.0004308708440608713,False,False
14,3.9861266000007163,401594.91449056834,401594.91449056834,401594.91449056834,1,1642,2100,-498.99150933256624,484,1,-5.7967251450463664e-05,-498.99150933256624,484,0.0,0.0,False,True
