iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,2.958662400000321,1718296.9585673166,,,2482,3273,500,-4660.271665750099,56107,2482,-4660.271665750099,-4660.271665750099,56107,,,False,False
2,3.939872999999352,1706418.9817101832,,,2495,5768,1000,-3542.6653973823595,31242,2495,-3542.6653973823595,-3542.6653973823595,31242,,,False,False
3,5.202731500001391,1701128.0635486706,,,2488,8256,1500,-2923.0392447449995,32037,2488,-2923.0392447449995,-2923.0392447449995,32037,,,False,False
4,6.806164900001022,1695452.8725405112,,,2475,10731,2000,-2894.0885157438715,26904,2475,-2894.0885157438715,-2894.0885157438715,26904,,,False,False
5,8.839765400000033,1692521.3255183178,,,2360,13091,2500,-2982.311026416689,23664,2360,-2982.311026416689,-2982.311026416689,23664,,,False,False
6,11.541705800002092,1690175.8943971412,,,2332,15423,3000,-2810.8408121197094,18775,2332,-2810.8408121197094,-2810.8408121197094,18775,,0.016365660213716653,False,False
7,14.798539399998845,1690051.8387260167,,,1993,17416,3500,-2315.857914536665,10900,1993,-2315.857914536665,-2315.857914536665,10900,,0.00959151483873161,False,False
8,18.904854200001864,1689963.204221925,,,1568,18984,4000,-2788.0429638460273,7858,1568,-2788.0429638460273,-2788.0429638460273,7858,,0.006563209182179353,False,False
9,23.445009999999456,1688823.9014210482,,,1132,20116,4500,-1421.889284057217,5756,1132,-399.9999702636942,-1421.889284057217,5756,,0.003909852775518292,False,False
10,28.2157890999988,1688532.851253598,,,920,21036,5000,-1421.889284057217,5505,920,-714.269338334547,-1421.889284057217,5505,,0.002356528218927065,False,False
11,33.463297400001466,1688431.149993569,,,554,21590,5500,-1416.4654840572175,3411,554,-342.8001097950273,-1416.4654840572175,3411,,0.0010322856984033664,False,False
12,39.04265650000161,1688415.3225785785,,,504,22094,6000,-1416.4654840572175,3098,504,-501.5491383517751,-1416.4654840572175,3098,,0.0009683230478136288,False,False
13,44.583071900000505,1688407.1853326557,,,345,22439,6500,-1416.4654840572175,4072,345,-49.11466814076721,-1416.4654840572175,4072,,0.0009207412832315078,False,False
14,50.25107990000106,1688407.1853326557,,,373,22812,7000,-1416.4654840572175,4489,373,-174.8277257500663,-1416.4654840572175,4489,,0.00024674928394955586,False,False
15,55.82398340000145,1688407.1853326557,,,193,23005,7500,-1421.889284057217,4724,193,-119.35703395752489,-1421.889284057217,4724,,7.442314246301254e-05,False,False
16,61.50333700000192,1688407.1853326557,,,237,23242,8000,-1416.4654840572175,3356,237,-89.61954659150524,-1416.4654840572175,3356,,1.4193448701363448e-05,False,False
17,67.53193330000067,1688407.1853326557,,,41,23283,8500,-1416.4654840572175,2546,41,-55.76666995874393,-1416.4654840572175,2546,,4.819457519721928e-06,False,False
18,73.19951420000143,1688407.185287817,,,341,23624,9000,-1416.4654840572175,3378,341,-31.34541253100724,-1416.4654840572175,3378,,2.6556839235833733e-11,False,False
19,79.03654929999902,1688407.1853535597,,,77,23701,9500,-1416.4654840572175,3312,77,-38.07756998547802,-1416.4654840572175,3312,,0.0,False,False
20,84.91489250000086,1688407.1853326557,1688407.1853326557,1688407.1853326557,122,23823,10000,-1416.4654840572175,3198,122,-24.507200967576864,-1416.4654840572175,3198,0.0,0.0,False,True
