iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,1.1140094000002136,548075.6335762127,,,983,1427,200,-5334.745050452358,19789,983,-5334.745050452358,-5334.745050452358,19789,,,False,False
2,1.5470943000000261,535804.8620749066,,,982,2409,400,-4264.351521602579,12202,982,-4264.351521602579,-4264.351521602579,12202,,,False,False
3,2.166399100002309,534974.3868028425,,,977,3386,600,-2726.7986552369,11651,977,-2726.7986552369,-2726.7986552369,11651,,,False,False
4,2.940682700002071,534184.4225941078,,,973,4359,800,-2360.336785628592,9425,973,-2360.336785628592,-2360.336785628592,9425,,,False,False
5,3.8752674000024854,532689.7163421038,,,982,5341,1000,-1957.3941812650614,9297,982,-1957.3941812650614,-1957.3941812650614,9297,,,False,False
6,4.972311000001355,532570.2424222169,,,889,6230,1200,-1749.1709073106585,7892,889,-1749.1709073106585,-1749.1709073106585,7892,,0.028290604807264544,False,False
7,6.251285000002099,532054.2555679444,,,720,6950,1400,-1372.9159570865872,6010,720,-1372.9159570865872,-1372.9159570865872,6010,,0.0069999486239038095,False,False
8,7.663263400001597,531472.0767154689,,,800,7750,1600,-734.1137962886478,5357,800,-734.1137962886478,-734.1137962886478,5357,,0.006546687418633979,False,False
9,9.316150300001027,530993.0960499577,,,614,8364,1800,-739.6612334249594,4653,614,-739.6612334249594,-739.6612334249594,4653,,0.005974203681665594,False,False
10,11.07937690000108,530927.9885967504,,,565,8929,2000,-699.9168962886478,3096,565,-699.9168962886478,-699.9168962886478,3096,,0.003307230628462038,False,False
11,12.88428600000043,530692.4132768912,,,377,9306,2200,-569.7454712886474,3798,377,-569.7454712886474,-569.7454712886474,3798,,0.0035259745959237633,False,False
12,14.70498050000242,530540.7499471299,,,221,9527,2400,-469.49164791401745,5132,221,-274.6163739417884,-469.49164791401745,5132,,0.002844645268740329,False,False
13,16.629077900000993,530540.7499471299,,,269,9796,2600,-470.4848479140178,3314,269,-376.59396100757976,-470.4848479140178,3314,,0.0017523531510718077,False,False
14,18.639970000000176,530525.733322258,,,144,9940,2800,-470.4848479140178,3949,144,-255.6426332886474,-470.4848479140178,3949,,0.000880167239793479,False,False
15,20.644898500002455,530525.733322258,,,192,10132,3000,-456.83129791106967,3770,192,-199.41896247552404,-456.83129791106967,3770,,0.0007576456376986233,False,False
16,22.751191900002596,530524.2101779358,,,123,10255,3200,-470.4848479140178,4108,123,-79.70248100758045,-470.4848479140178,4108,,0.0003169502611066856,False,False
17,24.850920299999416,530524.2101839713,,,98,10353,3400,-470.4848479140178,3369,98,-150.66527457552456,-470.4848479140178,3369,,3.117529268050524e-05,False,False
18,26.951699699999153,530524.2101900203,,,201,10554,3600,-470.4848479140178,6128,201,-199.9999893129184,-470.4848479140178,6128,,3.1175281279043384e-05,False,False
19,29.14200880000135,530524.2101779359,,,84,10638,3800,-470.4848479140178,3408,84,-41.67937100758036,-470.4848479140178,3408,,2.871009314779133e-06,False,False
20,31.378435300001,530524.210160081,530524.2101896333,530525.733322258,100,10738,4000,-470.4848479140178,2136,100,-124.18199550216332,-470.4848479140178,2136,0.0002870987266062544,2.8710429697926746e-06,False,True
