iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,1.667772500000865,1888104.3334763674,,,2442,3082,500,-3663.3285774323685,14320,2442,-3663.3285774323685,-3663.3285774323685,14320,,,False,False
2,2.2984524999992573,1802754.4820434859,,,1751,4833,1000,-4722.173105040056,3891,1751,-4722.173105040056,-4722.173105040056,3891,,,False,False
3,3.1406709000002593,1768823.8642301462,,,485,5318,1500,-1757.0365859817111,1744,485,-1624.8280430264363,-1757.0365859817111,1744,,,False,False
4,4.062639700001455,1765221.4344073255,,,179,5497,2000,-1753.560385981711,1108,179,-581.3080713220402,-1753.560385981711,1108,,,False,False
5,5.016085399998701,1764838.4689213932,,,99,5596,2500,-1753.560385981711,910,99,-675.9099168131647,-1753.560385981711,910,,,False,False
6,6.007892699999502,1764838.4689213932,,,78,5674,3000,-1753.560385981711,1000,78,-650.0000404224132,-1753.560385981711,1000,,0.06528551540794243,False,False
7,6.97525239999959,1764838.4689213932,,,22,5696,3500,-1753.560385981711,1067,22,-99.14133513213073,-1753.560385981711,1067,,0.021032266733911297,False,False
8,7.951083500000095,1764838.4689213932,,,25,5721,4000,-1753.560385981711,1129,25,-320.41227162389714,-1753.560385981711,1129,,0.00225313293728519,False,False
9,8.92999730000156,1764838.4689213932,,,19,5740,4500,-1757.0365859817111,595,19,-312.94269340718256,-1757.0365859817111,595,,0.0002169503941361818,False,False
10,9.91451489999963,1764838.4689213932,,,50,5790,5000,-1753.560385981711,1330,50,-1043.8470460000003,-1753.560385981711,1330,,0.0,False,False
11,10.904605200001242,1764838.4689213932,,,12,5802,5500,-1777.8097210998767,921,12,-215.98781256804114,-1777.8097210998767,921,,0.0,False,False
12,11.893438399998558,1764838.4689213932,,,14,5816,6000,-1757.0365859817111,562,14,-90.2438568774819,-1757.0365859817111,562,,0.0,False,False
13,12.905789600001299,1764838.4689213932,,,7,5823,6500,-1753.560385981711,1102,7,-110.06987056804155,-1753.560385981711,1102,,0.0,False,False
14,13.909413599998516,1764838.4689213932,,,16,5839,7000,-1753.560385981711,1140,16,-33.57906712498789,-1753.560385981711,1140,,0.0,False,False
15,14.918718299999455,1764838.4689213932,,,12,5851,7500,-1753.560385981711,1450,12,-53.010429999999815,-1753.560385981711,1450,,0.0,False,False
16,15.908951299999899,1764838.4689213932,,,21,5872,8000,-1753.560385981711,1089,21,-220.41221718305405,-1753.560385981711,1089,,0.0,False,False
17,16.899835100000928,1764838.4689213932,,,12,5884,8500,-1757.0365859817111,771,12,-125.16599278532112,-1757.0365859817111,771,,0.0,False,False
18,17.918485599999258,1764838.4689213932,,,9,5893,9000,-1753.560385981711,843,9,-139.20288056804156,-1753.560385981711,843,,0.0,False,False
19,19.058106000000407,1764838.4689213932,,,7,5900,9500,-1753.560385981711,1245,7,-7.131183110686834e-05,-1753.560385981711,1245,,0.0,False,False
20,20.074533700000757,1764838.4689213932,1764838.4689213932,1764838.4689213932,8,5908,10000,-1753.560385981711,605,8,-574.2352729999998,-1753.560385981711,605,0.0,0.0,False,True
