iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.7310747999981686,655662.6257090201,,,922,1221,200,-3595.868541085684,6748,922,-3595.868541085684,-3595.868541085684,6748,,,False,False
2,1.0246665999984543,596998.5775107301,,,619,1840,400,-2558.534472340777,1508,619,-2558.534472340777,-2558.534472340777,1508,,,False,False
3,1.3843973999973969,587124.4788282303,,,293,2133,600,-1929.5781080416805,949,293,-1929.5781080416805,-1929.5781080416805,949,,,False,False
4,1.777153899998666,583896.6263783665,,,133,2266,800,-939.846499165106,703,133,-939.846499165106,-939.846499165106,703,,,False,False
5,2.194039599999087,582698.1615993978,,,71,2337,1000,-697.5106064880574,588,71,-518.5467217725895,-697.5106064880574,588,,,False,False
6,2.6256321999971988,582657.8613391342,,,48,2385,1200,-691.9645467019768,834,48,-684.3985190801106,-691.9645467019768,834,,0.11134501419985629,False,False
7,3.0631664999964414,582657.8613391342,,,49,2434,1400,-641.1689467019764,779,49,-200.00002804168074,-641.1689467019764,779,,0.024021357356313323,False,False
8,3.4983316999969247,582657.8613391342,,,22,2456,1600,-691.2983427752374,763,22,-67.63855905503533,-691.2983427752374,763,,0.007607615846660832,False,False
9,3.9365248999965843,582657.8613391342,,,14,2470,1800,-647.7737437840478,553,14,-40.30021790914907,-647.7737437840478,553,,0.0021215485468991284,False,False
10,4.391151499999978,582657.8613391342,,,9,2479,2000,-702.3277427752373,784,9,-246.1001929091492,-702.3277427752373,784,,6.916146801114812e-05,False,False
11,4.840137299997878,582657.8613391342,,,6,2485,2200,-851.7407000000003,707,6,-606.1177500000003,-851.7407000000003,707,,0.0,False,False
12,5.294482699999207,582657.8613391342,,,16,2501,2400,-702.3277427752373,1063,16,-430.78661235503523,-702.3277427752373,1063,,0.0,False,False
13,5.743286099997931,582657.8613391342,,,7,2508,2600,-726.7444427752375,466,7,-199.99998605503515,-726.7444427752375,466,,0.0,False,False
14,6.193187699998816,582657.8613391342,,,1,2509,2800,-691.2983427752374,924,1,-7.643461685802322e-06,-691.2983427752374,924,,0.0,False,False
15,6.65201839999645,582657.8613391342,,,1,2510,3000,-735.6303064880576,602,1,-45.2774654936984,-735.6303064880576,602,,0.0,False,False
16,7.114198799998121,582657.8613391342,582657.8613391342,582657.8613391342,0,2510,3200,-735.5847064880577,585,0,0.0,-735.5847064880577,585,0.0,0.0,False,False
