iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.2265618000019458,436672.2318511531,,,330,440,110,-3589.783358147554,3961,330,-3589.783358147554,-3589.783358147554,3961,,,False,False
2,0.3700150000004214,297240.5354706416,,,267,707,220,-4932.590417531311,1637,267,-4932.590417531311,-4932.590417531311,1637,,,False,False
3,0.5434226000033959,282247.77557996544,,,207,914,330,-2510.4895880379067,1094,207,-2510.4895880379067,-2510.4895880379067,1094,,,False,False
4,0.739585100000113,274410.4456283684,,,172,1086,440,-2110.4895880379067,840,172,-2110.4895880379067,-2110.4895880379067,840,,,False,False
5,0.9511640000018815,269782.55293588835,,,140,1226,550,-1776.4956180379068,1027,140,-1776.4956180379068,-1776.4956180379068,1027,,,False,False
6,1.1787857000017539,266176.54618214007,,,42,1268,660,-1540.230504047516,578,42,-1540.230504047516,-1540.230504047516,578,,0.39044315904000343,False,False
7,1.4108081000013044,263961.4083494932,,,52,1320,770,-772.5343071137197,461,52,-772.5343071137197,-772.5343071137197,461,,0.11196025827518861,False,False
8,1.6469063000004098,263598.46983517933,,,34,1354,880,-413.53808402712275,831,34,-382.77261385296197,-413.53808402712275,831,,0.0660742346205044,False,False
9,1.892351000002236,263541.12668413715,,,12,1366,990,-413.53808402712275,248,12,-208.2940538772623,-413.53808402712275,248,,0.03960971281301543,False,False
10,2.138312200000655,263541.12668413715,,,6,1372,1100,-408.0004130366128,418,6,-329.6503328772624,-408.0004130366128,418,,0.023135025537527703,False,False
11,2.3825098000015714,263541.12668413715,,,12,1384,1210,-422.16841303661295,470,12,-343.0848420000002,-422.16841303661295,470,,0.00990102071652677,False,False
12,2.635646500002622,263541.12668413715,,,2,1386,1320,-413.53808402712275,838,2,-12.256564642320882,-413.53808402712275,838,,0.0015922087549995448,False,False
13,2.8866247000005387,263541.12668413715,,,6,1392,1430,-382.98733225898513,460,6,-357.53413551605263,-382.98733225898513,460,,0.00021753977205571308,False,False
14,3.1367875000032654,263541.12668413715,263541.12668413715,263541.12668413715,0,1392,1540,-394.5398322589849,384,0,0.0,-394.5398322589849,384,0.0,0.0,False,False
