iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,2.994580499998847,1824941.298700934,,,2487,3194,500,-5993.503578981433,81946,2487,-5993.503578981433,-5993.503578981433,81946,,,False,False
2,4.002778899997793,1823736.2405708681,,,2485,5679,1000,-5569.662272759525,60793,2485,-5569.662272759525,-5569.662272759525,60793,,,False,False
3,5.494612199996482,1812174.4588995432,,,2485,8164,1500,-3656.5501629943483,41100,2485,-3656.5501629943483,-3656.5501629943483,41100,,,False,False
4,7.264148999998724,1790497.735432105,,,2480,10644,2000,-3457.853884027527,34899,2480,-3457.853884027527,-3457.853884027527,34899,,,False,False
5,9.374747399997432,1771369.9543220333,,,2464,13108,2500,-3256.102219159756,28878,2464,-3256.102219159756,-3256.102219159756,28878,,,False,False
6,11.83653769999728,1749855.514678176,,,2393,15501,3000,-3042.318414975379,25370,2393,-3042.318414975379,-3042.318414975379,25370,,0.04114421876265668,False,False
7,14.68164439999964,1742141.8401308064,,,2303,17804,3500,-3037.66971143936,19193,2303,-3037.66971143936,-3037.66971143936,19193,,0.04474024183152763,False,False
8,18.002016999998887,1732294.9528130365,,,1985,19789,4000,-2925.1524953458756,14889,1985,-2925.1524953458756,-2925.1524953458756,14889,,0.04407936868010715,False,False
9,21.805258599997615,1717390.942546079,,,1961,21750,4500,-2843.221647904347,12734,1961,-2843.221647904347,-2843.221647904347,12734,,0.0408304302425621,False,False
10,26.039199799997732,1710850.5725517632,,,1466,23216,5000,-2835.5848399853903,9515,1466,-2835.5848399853903,-2835.5848399853903,9515,,0.03416529766839876,False,False
11,30.825520200000028,1700923.702074082,,,1156,24372,5500,-2000.000015252564,8114,1156,-2000.000015252564,-2000.000015252564,8114,,0.027963344512528625,False,False
12,35.91973959999814,1696047.0568268148,,,1058,25430,6000,-1347.230714136183,7962,1058,-1200.000031328938,-1347.230714136183,7962,,0.026458685649000138,False,False
13,41.348332099998515,1695510.2257675768,,,703,26133,6500,-1431.0874542598453,5059,703,-1175.7669796133762,-1431.0874542598453,5059,,0.021234678878285562,False,False
14,47.08845089999886,1695151.1856685902,,,487,26620,7000,-1396.050414136183,4468,487,-588.3896931508607,-1396.050414136183,4468,,0.012949734580827382,False,False
15,53.00884999999835,1695112.3996454668,,,595,27215,7500,-1441.6006322870185,4871,595,-278.46452343438,-1441.6006322870185,4871,,0.00919903418731805,False,False
16,59.15995649999968,1695072.3824673095,,,272,27487,8000,-1449.8646295457584,5008,272,-244.22973915086095,-1449.8646295457584,5008,,0.0034400835261673454,False,False
17,65.21122369999648,1695072.085395692,,,322,27809,8500,-1446.2722771167537,5317,322,-168.80543466046902,-1446.2722771167537,5317,,0.0005748492809786558,False,False
18,71.23450469999807,1695072.0853956915,,,259,28068,9000,-1443.8105771167538,8875,259,-90.6725034343799,-1443.8105771167538,8875,,0.00025841210818238055,False,False
19,77.24678799999674,1695072.0853956915,,,126,28194,9500,-1398.199384978548,4592,126,-284.8815697317609,-1398.199384978548,4592,,4.666266558849551e-05,False,False
20,83.32821369999874,1695072.0853956915,1695072.0853956917,1695077.5184917792,352,28546,10000,-1402.3580326814053,6062,352,-138.85944105294675,-1402.3580326814053,6062,0.00032052198370089205,2.378264107076568e-05,False,True
