iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,2.9452079000002414,1736501.2239070374,,,2496,3290,500,-4103.654550994083,38681,2496,-4103.654550994083,-4103.654550994083,38681,,,False,False
2,3.888733700001467,1733626.1348380325,,,2480,5770,1000,-4016.7629851368397,39932,2480,-4016.7629851368397,-4016.7629851368397,39932,,,False,False
3,5.262202000001707,1721704.514985333,,,2475,8245,1500,-3419.5421518338935,30112,2475,-3419.5421518338935,-3419.5421518338935,30112,,,False,False
4,7.085673900000984,1719983.8141422041,,,2403,10648,2000,-2993.540455992674,19544,2403,-2993.540455992674,-2993.540455992674,19544,,,False,False
5,9.490481400000135,1712786.4195679738,,,2315,12963,2500,-2927.8893348122056,14725,2315,-2927.8893348122056,-2927.8893348122056,14725,,,False,False
6,12.406925700001011,1711556.0111004247,,,2294,15257,3000,-2038.6473304265746,13838,2294,-2038.6473304265746,-2038.6473304265746,13838,,0.014365214641477353,False,False
7,15.895788300000277,1710414.4486560188,,,2241,17498,3500,-2275.1036854225463,11636,2241,-2275.1036854225463,-2275.1036854225463,11636,,0.013389095673838761,False,False
8,20.02329870000176,1710316.65857697,,,1649,19147,4000,-1541.4538511773453,7940,1649,-783.8056994778613,-1541.4538511773453,7940,,0.006614292004955326,False,False
9,24.47276160000183,1708332.9736848164,,,1404,20551,4500,-1541.4538511773453,6587,1404,-1076.6013255886724,-1541.4538511773453,6587,,0.006773808196095309,False,False
10,29.39141699999891,1708243.8311969158,,,781,21332,5000,-1508.0163382562937,5171,781,-342.7546247474834,-1508.0163382562937,5171,,0.002652162767733643,False,False
11,34.5212477999994,1708235.648479399,,,847,22179,5500,-1507.2454935487922,4555,847,-733.7962298462012,-1507.2454935487922,4555,,0.001939967257566324,False,False
12,40.02595640000072,1707881.671895537,,,580,22759,6000,-1478.8022044731601,6160,580,-216.3667730940524,-1478.8022044731601,6160,,0.0014807971029898205,False,False
13,45.60171360000095,1707878.0723868893,,,540,23299,6500,-1506.8964454718794,7250,540,-117.92356687207348,-1506.8964454718794,7250,,0.0014258097632690464,False,False
14,51.19631070000105,1707878.0044828765,,,415,23714,7000,-1423.0831894406906,3613,415,-54.03359571573537,-1423.0831894406906,3613,,0.0002663234913498894,False,False
15,57.03733099999954,1707877.6548793332,,,126,23840,7500,-1449.9611141010187,2769,126,-43.091892769197784,-1449.9611141010187,2769,,0.00021435834328524197,False,False
16,63.11781150000024,1707877.6548788953,,,158,23998,8000,-1501.1680387882257,6088,158,-127.08945009672607,-1501.1680387882257,6088,,0.00020956921301955355,False,False
17,68.96344129999852,1707877.6548740538,,,183,24181,8500,-1528.262168622398,1690,183,-79.92063909672606,-1528.262168622398,1690,,2.352049061348403e-06,False,False
18,74.91514860000098,1707877.6548687825,,,185,24366,9000,-1534.786051177346,2827,185,-99.99999376314031,-1534.786051177346,2827,,2.4446599175042744e-07,False,False
19,80.79852100000062,1707877.654870706,,,108,24474,9500,-1508.0163382562937,2813,108,-120.16689850249531,-1508.0163382562937,2813,,2.0470558768241553e-07,False,False
20,86.77953699999853,1707877.654855827,1707877.6548823053,1707883.2541867124,56,24530,10000,-1423.0831894406906,2718,56,-85.69509653587875,-1423.0831894406906,2718,0.0003278505362360311,1.3763348946484195e-11,False,True
