iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.2214927000022726,441049.84730199346,,,330,440,110,-3599.4042508489456,3816,330,-3599.4042508489456,-3599.4042508489456,3816,,,False,False
2,0.3726767000007385,300721.7708610626,,,250,690,220,-3327.0752460391955,1279,250,-3327.0752460391955,-3327.0752460391955,1279,,,False,False
3,0.5466611000010744,281454.1084075291,,,140,830,330,-2017.0751231283393,888,140,-2017.0751231283393,-2017.0751231283393,888,,,False,False
4,0.7399905000020226,280014.69918870565,,,150,980,440,-1630.277097156578,723,150,-1630.277097156578,-1630.277097156578,723,,,False,False
5,0.9441486000032455,279187.26756241306,,,76,1056,550,-1565.2210919086,731,76,-1565.2210919086,-1565.2210919086,731,,,False,False
6,1.158186200002092,277427.74427750206,,,50,1106,660,-1566.9109919085995,407,50,-1566.9109919085995,-1566.9109919085995,407,,0.3709832437884439,False,False
7,1.3746498000000429,274405.97912616184,,,68,1174,770,-1378.7856919085998,834,68,-1378.7856919085998,-1378.7856919085998,834,,0.08750876818645441,False,False
8,1.6003133000012895,272777.1934829005,,,87,1261,880,-861.4529508489459,594,87,-861.4529508489459,-861.4529508489459,594,,0.030828879968115095,False,False
9,1.8321152000025904,271687.61112483323,,,46,1307,990,-832.361069217668,553,46,-832.361069217668,-832.361069217668,553,,0.02973803906723012,False,False
10,2.0703401000027952,271362.26094063267,,,29,1336,1100,-890.9694158319367,454,29,-890.9694158319367,-890.9694158319367,454,,0.02802780617504735,False,False
11,2.3096701000031317,270575.17317927117,,,4,1340,1210,-332.41948115978585,427,4,-124.99995695492998,-332.41948115978585,427,,0.024700381413102247,False,False
12,2.544104000000516,270575.1732084424,,,7,1347,1320,-415.1650271740614,437,7,-178.19382044418876,-415.1650271740614,437,,0.01396035877176777,False,False
13,2.782426400000986,270575.17316847283,,,5,1352,1430,-560.16407,397,5,-181.06357409196903,-560.16407,397,,0.008072596855740112,False,False
14,3.020492900002864,270575.1731792711,,,3,1355,1540,-416.3227519724019,480,3,-35.64926341137152,-416.3227519724019,480,,0.004094547929353275,False,False
15,3.2618129000002227,270575.17317927105,270575.17317927105,270575.1731792711,0,1355,1650,-415.1650271740614,461,0,0.0,-415.1650271740614,461,2.151256533610406e-14,0.0,False,False
