iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,2.9003164999994624,1726121.557765207,,,2494,3287,500,-5229.667063482509,49816,2494,-5229.667063482509,-5229.667063482509,49816,,,False,False
2,3.914232600000105,1718226.2963626627,,,2472,5759,1000,-5102.769858001983,35844,2472,-5102.769858001983,-5102.769858001983,35844,,,False,False
3,5.33569549999811,1713640.1872852915,,,2454,8213,1500,-3029.110859754123,24452,2454,-3029.110859754123,-3029.110859754123,24452,,,False,False
4,7.221866099996987,1706752.0118275716,,,2372,10585,2000,-2898.9770841865216,19284,2372,-2898.9770841865216,-2898.9770841865216,19284,,,False,False
5,9.618235899997671,1702676.9283760772,,,2209,12794,2500,-2552.3056768475917,15811,2209,-2552.3056768475917,-2552.3056768475917,15811,,,False,False
6,12.66212639999867,1701002.8331146757,,,1561,14355,3000,-2246.1610373337335,10120,1561,-2246.1610373337335,-2246.1610373337335,10120,,0.014552118034521439,False,False
7,16.174760199999582,1700541.5117308,,,1464,15819,3500,-1461.8600662503213,7249,1464,-1044.3196363337333,-1461.8600662503213,7249,,0.01029246535761904,False,False
8,20.271543299997575,1699571.1525394795,,,1336,17155,4000,-1464.277233518797,6625,1336,-670.5580244497851,-1464.277233518797,6625,,0.008210028482175004,False,False
9,24.627658399997017,1698830.9790066415,,,1297,18452,4500,-1427.6602975010928,9302,1297,-1024.6009987505463,-1427.6602975010928,9302,,0.004640998086446226,False,False
10,29.374981599998137,1698656.6687865457,,,1100,19552,5000,-1423.2405574620561,9353,1100,-297.58117541444835,-1423.2405574620561,9353,,0.002361140579596488,False,False
11,34.38532099999793,1698225.51037427,,,810,20362,5500,-1444.3992343357863,10026,810,-167.78615076057713,-1444.3992343357863,10026,,0.001632756093251351,False,False
12,39.530308599998534,1698224.0425049185,,,205,20567,6000,-1427.6602975010928,8843,205,-168.53482574022246,-1427.6602975010928,8843,,0.0013627830957932238,False,False
13,44.6608419999975,1698224.0425049178,,,321,20888,6500,-1459.482333518797,8797,321,-168.98537361733452,-1459.482333518797,8797,,0.0007926176156549138,False,False
14,49.87002089999805,1698224.042504919,,,156,21044,7000,-1459.482333518797,9644,156,-121.46598101756899,-1459.482333518797,9644,,0.00035726714971812227,False,False
15,55.084050999998,1698224.0425090317,,,545,21589,7500,-1461.8600662503213,6045,545,-168.53481608741822,-1461.8600662503213,6045,,0.0002546872981831498,False,False
16,60.41687809999712,1698224.042504918,,,116,21705,8000,-1459.482333518797,5481,116,-168.53474676057704,-1459.482333518797,5481,,8.643547885035131e-07,False,False
17,65.74352169999838,1698224.0425192176,,,196,21901,8500,-1443.1498218821775,5107,196,-131.70800875213172,-1443.1498218821775,5107,,0.0,False,False
18,71.01028549999683,1698224.0425049185,,,298,22199,9000,-1423.2405574620561,6458,298,-28.784269734709596,-1423.2405574620561,6458,,0.0,False,False
19,76.4221899999975,1698224.0425049185,,,72,22271,9500,-1461.8600662503213,1106,72,-106.48369764061954,-1461.8600662503213,1106,,2.742048608738799e-16,False,False
20,82.17407199999798,1698224.0425049183,1698224.0425049178,1698230.3318625225,67,22338,10000,-1459.482333518797,9333,67,-100.41653923409012,-1459.482333518797,9333,0.0003703477370937044,2.4221886385235522e-12,False,True
