iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.8082799999992858,617398.8129587147,,,276,476,100,-5886.079163103072,15450,,,False,False
2,1.0360247000007803,617398.8129587147,,,279,755,200,-7009.850409785492,13884,,,False,False
3,1.2937712000002648,617398.8129587147,,,290,1045,300,-5654.226084128524,13023,,,False,False
4,1.6114827000001242,617398.8129587146,,,287,1332,400,-6125.973576468196,10672,,,False,False
5,1.9946323000003758,617398.8129587147,,,294,1626,500,-8904.79263510341,11206,,,False,False
6,2.4368971999992937,617398.8129587147,617398.8129587147,617398.8129587147,281,1907,600,-7191.7918841285245,9203,0.0,0.0,False,True
