iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.6720583000005718,608134.3120807592,,,278,478,100,-5927.603660655091,15843,,,False,False
2,0.8704880999994202,608134.3120807623,,,294,772,200,-7533.70734988242,15956,,,False,False
3,1.113301399998818,608134.3120807592,,,289,1061,300,-5927.603660655091,13807,,,False,False
4,1.4179915999993682,608134.3120807592,,,285,1346,400,-8927.603716482308,12264,,,False,False
5,1.770385100000567,608134.3120807592,,,291,1637,500,-5927.603660655091,11264,,,False,False
6,2.1820033000003605,608134.3120807527,608134.3120807785,608134.3120807592,287,1924,600,-6246.926966927086,11083,0.0,1.0720095697285049e-14,False,True
