experiment,scenario,mechanism,N,seed,method,param_name,param_value,obj,runtime_total,runtime_pricing,gap,status,error,num_iters,num_pricing_calls,num_columns_added,min_reduced_cost_last,pricing_time_share,cost_energy,cost_delay,shore_utilization,mode_shore_count,mode_battery_count,mode_brown_count,infeasible_jobs,shore_ratio,battery_ratio,brown_ratio,mechanism_counts,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,time_limit
sensitivity,U,hybrid,100,3,greedy,battery_cost,0.3,168106.63737617142,0.10374900000169873,,,ok,,,,,,,167306.63737617142,800.0,1.0,14,70,16,0,0.14,0.7,0.16,"{'shore': 14, 'battery': 70, 'brown': 16}",19,48092.86567959471,0.0,48092.86567959471,0.15789473684210525,0.6842105263157895,0.15789473684210525,0.0,51,68301.96035847625,800.0,69101.96035847625,0.17647058823529413,0.7254901960784313,0.09803921568627451,0.0196078431372549,18,23311.811338100502,0.0,23311.811338100502,0.0,0.8888888888888888,0.1111111111111111,0.0,12,27600.0,0.0,27600.0,0.16666666666666666,0.3333333333333333,0.5,0.0,
sensitivity,U,hybrid,100,3,fifo,battery_cost,0.3,169183.18352015683,0.08998550003161654,,,ok,,,,,,,166208.18352015683,2975.0,1.0,13,72,15,0,0.13,0.72,0.15,"{'shore': 13, 'battery': 72, 'brown': 15}",19,49048.99397008966,0.0,49048.99397008966,0.10526315789473684,0.7368421052631579,0.15789473684210525,0.0,51,66247.3782119667,2600.0,68847.3782119667,0.17647058823529413,0.7450980392156863,0.0784313725490196,0.06372549019607843,18,23311.811338100502,0.0,23311.811338100502,0.0,0.8888888888888888,0.1111111111111111,0.0,12,27600.0,375.0,27975.0,0.16666666666666666,0.3333333333333333,0.5,0.020833333333333332,
sensitivity,U,hybrid,100,3,milp60,battery_cost,0.3,149537.00747384262,63.92759269999806,,,not solved,,,,,,,149537.00747384262,0.0,1.0,11,81,8,0,0.11,0.81,0.08,"{'shore': 11, 'battery': 81, 'brown': 8}",19,49473.89301536772,0.0,49473.89301536772,0.10526315789473684,0.7368421052631579,0.15789473684210525,0.0,51,65415.846622732475,0.0,65415.846622732475,0.1568627450980392,0.7647058823529411,0.0784313725490196,0.0,18,20847.26783574239,0.0,20847.26783574239,0.0,0.9444444444444444,0.05555555555555555,0.0,12,13800.0,0.0,13800.0,0.08333333333333333,0.9166666666666666,0.0,0.0,60.0
sensitivity,U,hybrid,100,3,milp300,battery_cost,0.3,135963.01111597763,303.6615402000025,,,not solved,,,,,,,134563.01111597763,1400.0,1.0,11,85,4,0,0.11,0.85,0.04,"{'shore': 11, 'battery': 85, 'brown': 4}",19,36656.02514140075,0.0,36656.02514140075,0.10526315789473684,0.8947368421052632,0.0,0.0,51,63259.718138834476,1400.0,64659.718138834476,0.1568627450980392,0.7843137254901961,0.058823529411764705,0.03431372549019608,18,20847.26783574239,0.0,20847.26783574239,0.0,0.9444444444444444,0.05555555555555555,0.0,12,13800.0,0.0,13800.0,0.08333333333333333,0.9166666666666666,0.0,0.0,300.0
sensitivity,U,hybrid,100,4,cg,battery_cost,0.3,121363.84946140881,14.150945900008082,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,121363.84946140881,0.0,1.0,12,88,0,0,0.12,0.88,0.0,"{'shore': 12, 'battery': 88, 'brown': 0}",14,25127.021775868594,0.0,25127.021775868594,0.2857142857142857,0.7142857142857143,0.0,0.0,56,62529.40061660731,0.0,62529.40061660731,0.125,0.875,0.0,0.0,10,10307.427068932882,0.0,10307.427068932882,0.0,1.0,0.0,0.0,20,23400.0,0.0,23400.0,0.05,0.95,0.0,0.0,
sensitivity,U,hybrid,100,4,greedy,battery_cost,0.3,157370.4747566184,0.25118409999413416,,,ok,,,,,,,153520.4747566184,3850.0,1.0,15,73,12,0,0.15,0.73,0.12,"{'shore': 15, 'battery': 73, 'brown': 12}",14,37507.61576203107,0.0,37507.61576203107,0.07142857142857142,0.7857142857142857,0.14285714285714285,0.0,56,66503.8735919072,1600.0,68103.8735919072,0.23214285714285715,0.7142857142857143,0.05357142857142857,0.03571428571428571,10,14108.985402680197,0.0,14108.985402680197,0.0,0.8,0.2,0.0,20,35400.0,2250.0,37650.0,0.05,0.7,0.25,0.075,
sensitivity,U,hybrid,100,4,fifo,battery_cost,0.3,156368.81459637042,0.11145779996877536,,,ok,,,,,,,150993.81459637042,5375.0,1.0,15,74,11,0,0.15,0.74,0.11,"{'shore': 15, 'battery': 74, 'brown': 11}",14,37507.61576203107,0.0,37507.61576203107,0.07142857142857142,0.7857142857142857,0.14285714285714285,0.0,56,66977.2134316592,2000.0,68977.2134316592,0.21428571428571427,0.7321428571428571,0.05357142857142857,0.044642857142857144,10,14108.985402680197,0.0,14108.985402680197,0.0,0.8,0.2,0.0,20,32400.0,3375.0,35775.0,0.1,0.7,0.2,0.1125,
sensitivity,U,hybrid,100,4,milp60,battery_cost,0.3,126612.61015437695,65.19277580000926,,,not solved,,,,,,,126612.61015437695,0.0,1.0,11,88,1,0,0.11,0.88,0.01,"{'shore': 11, 'battery': 88, 'brown': 1}",14,29824.406370284923,0.0,29824.406370284923,0.2857142857142857,0.6428571428571429,0.07142857142857142,0.0,56,63080.77671515911,0.0,63080.77671515911,0.10714285714285714,0.8928571428571429,0.0,0.0,10,10307.427068932882,0.0,10307.427068932882,0.0,1.0,0.0,0.0,20,23400.0,0.0,23400.0,0.05,0.95,0.0,0.0,60.0
sensitivity,U,hybrid,100,4,milp300,battery_cost,0.3,121363.84946140881,156.9016253000009,,,ok,,,,,,,121363.84946140881,0.0,1.0,12,88,0,0,0.12,0.88,0.0,"{'shore': 12, 'battery': 88, 'brown': 0}",14,25127.021775868594,0.0,25127.021775868594,0.2857142857142857,0.7142857142857143,0.0,0.0,56,62529.40061660731,0.0,62529.40061660731,0.125,0.875,0.0,0.0,10,10307.427068932882,0.0,10307.427068932882,0.0,1.0,0.0,0.0,20,23400.0,0.0,23400.0,0.05,0.95,0.0,0.0,300.0
sensitivity,U,hybrid,100,5,cg,battery_cost,0.3,123107.24887064318,11.230893299973104,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,123107.24887064318,0.0,1.0,15,85,0,0,0.15,0.85,0.0,"{'shore': 15, 'battery': 85, 'brown': 0}",17,35232.3201521998,0.0,35232.3201521998,0.058823529411764705,0.9411764705882353,0.0,0.0,50,51316.53462317019,0.0,51316.53462317019,0.26,0.74,0.0,0.0,17,17958.394095273186,0.0,17958.394095273186,0.0,1.0,0.0,0.0,16,18600.0,0.0,18600.0,0.0625,0.9375,0.0,0.0,
