experiment,scenario,mechanism,N,seed,method,param_name,param_value,obj,runtime_total,runtime_pricing,gap,status,error,num_iters,num_pricing_calls,num_columns_added,min_reduced_cost_last,pricing_time_share,cost_energy,cost_delay,shore_utilization,mode_shore_count,mode_battery_count,mode_brown_count,infeasible_jobs,shore_ratio,battery_ratio,brown_ratio,mechanism_counts,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,time_limit
main,U,hybrid,20,7,cg,,,21677.692169095855,2.2844815999269485,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,21677.692169095855,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",1,917.775492703651,0.0,917.775492703651,1.0,0.0,0.0,0.0,11,9700.098331619554,0.0,9700.098331619554,0.8181818181818182,0.18181818181818182,0.0,0.0,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,7,greedy,,,23716.054203224066,0.012391300057061017,,,ok,,,,,,,23516.054203224066,200.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",1,2753.3264781109533,0.0,2753.3264781109533,0.0,1.0,0.0,0.0,11,9702.909380340456,200.0,9902.909380340456,0.8181818181818182,0.18181818181818182,0.0,0.022727272727272728,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,7,fifo,,,23716.054203224066,0.0023487999569624662,,,ok,,,,,,,23516.054203224066,200.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",1,2753.3264781109533,0.0,2753.3264781109533,0.0,1.0,0.0,0.0,11,9702.909380340456,200.0,9902.909380340456,0.8181818181818182,0.18181818181818182,0.0,0.022727272727272728,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,7,milp60,,,17448.833603937615,63.50266510003712,,,not solved,,,,,,,66232.17967697875,0.0,1.0,0,5,15,0,0.0,0.25,0.75,"{'shore': 0, 'battery': 5, 'brown': 15}",1,5506.652956221907,0.0,5506.652956221907,0.0,0.0,1.0,0.0,11,40065.70837598419,0.0,40065.70837598419,0.0,0.09090909090909091,0.9090909090909091,0.0,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,14400.0,0.0,14400.0,0.0,0.0,1.0,0.0,60.0
main,U,hybrid,20,7,milp300,,,25774.633071529086,239.3754965000553,,,ok,,,,,,,21574.633071529086,4200.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",1,917.775492703651,0.0,917.775492703651,1.0,0.0,0.0,0.0,11,8397.039234052783,4200.0,12597.039234052783,0.9090909090909091,0.09090909090909091,0.0,0.4772727272727273,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,6000.0,0.0,6000.0,0.25,0.75,0.0,0.0,300.0
main,U,hybrid,20,8,cg,,,24025.426096259922,2.4806676999432966,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,24025.426096259922,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",3,7411.062685132902,0.0,7411.062685132902,0.3333333333333333,0.6666666666666666,0.0,0.0,13,12251.301223060655,0.0,12251.301223060655,0.6923076923076923,0.3076923076923077,0.0,0.0,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,8,greedy,,,26261.28069803017,0.013464999967254698,,,ok,,,,,,,24661.28069803017,1600.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,7171.8809532234645,1000.0,8171.8809532234645,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,13,13126.337556740338,600.0,13726.337556740338,0.6153846153846154,0.38461538461538464,0.0,0.057692307692307696,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,8,fifo,,,26661.28069803017,0.003189600072801113,,,ok,,,,,,,24661.28069803017,2000.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,7171.8809532234645,1000.0,8171.8809532234645,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,13,13126.337556740338,1000.0,14126.337556740338,0.6153846153846154,0.38461538461538464,0.0,0.09615384615384616,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,8,milp60,,,19309.861231553434,64.01015089999419,,,not solved,,,,,,,67294.38616471607,0.0,1.0,0,6,14,0,0.0,0.3,0.7,"{'shore': 0, 'battery': 6, 'brown': 14}",3,18530.300784659383,0.0,18530.300784659383,0.0,0.0,1.0,0.0,13,38401.02319199033,0.0,38401.02319199033,0.0,0.3076923076923077,0.6923076923076923,0.0,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,7200.0,0.0,7200.0,0.0,0.0,1.0,0.0,60.0
main,U,hybrid,20,8,milp300,,,33868.35424435692,213.43237350007985,,,ok,,,,,,,32068.354244356917,1800.0,1.0,11,7,2,0,0.55,0.35,0.1,"{'shore': 11, 'battery': 7, 'brown': 2}",3,15390.396626000042,0.0,15390.396626000042,0.0,0.3333333333333333,0.6666666666666666,0.0,13,12314.895430290511,1800.0,14114.895430290511,0.6923076923076923,0.3076923076923077,0.0,0.17307692307692307,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,300.0
main,U,hybrid,20,9,cg,,,25561.709083544843,1.6415537999710068,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,25561.709083544843,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",3,5526.664117979652,0.0,5526.664117979652,0.6666666666666666,0.3333333333333333,0.0,0.0,6,5239.325222878526,0.0,5239.325222878526,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,5400.0,0.0,5400.0,0.6,0.4,0.0,0.0,
main,U,hybrid,20,9,greedy,,,28761.709083544843,0.011686100042425096,,,ok,,,,,,,26761.709083544843,2000.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",3,5526.664117979652,2000.0,7526.664117979652,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,6,5239.325222878526,0.0,5239.325222878526,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,6600.0,0.0,6600.0,0.4,0.6,0.0,0.0,
main,U,hybrid,20,9,fifo,,,28761.709083544843,0.0018774999771267176,,,ok,,,,,,,26761.709083544843,2000.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",3,5526.664117979652,2000.0,7526.664117979652,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,6,5239.325222878526,0.0,5239.325222878526,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,6600.0,0.0,6600.0,0.4,0.6,0.0,0.0,
main,U,hybrid,20,9,milp60,,,35244.004287915974,54.02711950009689,,,ok,,,,,,,26144.004287915977,9100.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,9878.217000752367,0.0,9878.217000752367,0.0,1.0,0.0,0.0,6,3870.067544476944,7600.0,11470.067544476944,1.0,0.0,0.0,1.5833333333333333,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,3000.0,1500.0,4500.0,1.0,0.0,0.0,0.2,60.0
main,U,hybrid,20,9,milp300,,,26078.3840795119,293.4755313999485,,,ok,,,,,,,26078.3840795119,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",3,7708.193995672673,0.0,7708.193995672673,0.3333333333333333,0.6666666666666666,0.0,0.0,6,4774.470341152561,0.0,4774.470341152561,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,4200.0,0.0,4200.0,0.8,0.2,0.0,0.0,300.0
main,U,hybrid,20,10,cg,,,26704.34893606173,1.343146999948658,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,26704.34893606173,0.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",4,6196.701593225534,0.0,6196.701593225534,0.75,0.25,0.0,0.0,6,5988.153191852304,0.0,5988.153191852304,0.6666666666666666,0.3333333333333333,0.0,0.0,6,9719.49415098389,0.0,9719.49415098389,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,10,greedy,,,30384.170739797413,0.01041699992492795,,,ok,,,,,,,30384.170739797413,0.0,1.0,7,13,0,0,0.35,0.65,0.0,"{'shore': 7, 'battery': 13, 'brown': 0}",4,8341.232147167348,0.0,8341.232147167348,0.5,0.5,0.0,0.0,6,7523.444441646177,0.0,7523.444441646177,0.5,0.5,0.0,0.0,6,9719.49415098389,0.0,9719.49415098389,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,10,fifo,,,30384.170739797413,0.0020089000463485718,,,ok,,,,,,,30384.170739797413,0.0,1.0,7,13,0,0,0.35,0.65,0.0,"{'shore': 7, 'battery': 13, 'brown': 0}",4,8341.232147167348,0.0,8341.232147167348,0.5,0.5,0.0,0.0,6,7523.444441646177,0.0,7523.444441646177,0.5,0.5,0.0,0.0,6,9719.49415098389,0.0,9719.49415098389,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,10,milp60,,,35845.17014486289,53.627753100008704,,,ok,,,,,,,27745.170144862892,8100.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",4,8341.232147167348,500.0,8841.232147167348,0.5,0.5,0.0,0.0625,6,4884.443846711653,7600.0,12484.443846711652,0.8333333333333334,0.16666666666666666,0.0,1.5833333333333333,6,9719.49415098389,0.0,9719.49415098389,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,60.0
main,U,hybrid,20,10,milp300,,,26906.829841387436,293.80155730003025,,,ok,,,,,,,26906.829841387436,0.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",4,6196.701593225534,0.0,6196.701593225534,0.75,0.25,0.0,0.0,6,4990.634097178011,0.0,4990.634097178011,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9719.49415098389,0.0,9719.49415098389,0.0,1.0,0.0,0.0,4,6000.0,0.0,6000.0,0.25,0.75,0.0,0.0,300.0
main,U,hybrid,21,1,cg,,,25984.814799210642,2.899841299979016,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,25984.814799210642,0.0,1.0,11,10,0,0,0.5238095238095238,0.47619047619047616,0.0,"{'shore': 11, 'battery': 10, 'brown': 0}",3,5076.760833717521,0.0,5076.760833717521,0.6666666666666666,0.3333333333333333,0.0,0.0,12,13223.276471340088,0.0,13223.276471340088,0.5833333333333334,0.4166666666666667,0.0,0.0,4,6484.777494153036,0.0,6484.777494153036,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,
main,U,hybrid,21,1,greedy,,,28839.57302773859,0.013811599928885698,,,ok,,,,,,,27464.57302773859,1375.0,1.0,11,10,0,0,0.5238095238095238,0.47619047619047616,0.0,"{'shore': 11, 'battery': 10, 'brown': 0}",3,7230.462070967949,0.0,7230.462070967949,0.3333333333333333,0.6666666666666666,0.0,0.0,12,11349.333462617602,1000.0,12349.333462617602,0.75,0.25,0.0,0.10416666666666667,4,6484.777494153036,0.0,6484.777494153036,0.0,1.0,0.0,0.0,2,2400.0,375.0,2775.0,0.5,0.5,0.0,0.125,
main,U,hybrid,21,1,fifo,,,28839.57302773859,0.0025003000628203154,,,ok,,,,,,,27464.57302773859,1375.0,1.0,11,10,0,0,0.5238095238095238,0.47619047619047616,0.0,"{'shore': 11, 'battery': 10, 'brown': 0}",3,7230.462070967949,0.0,7230.462070967949,0.3333333333333333,0.6666666666666666,0.0,0.0,12,11349.333462617602,1000.0,12349.333462617602,0.75,0.25,0.0,0.10416666666666667,4,6484.777494153036,0.0,6484.777494153036,0.0,1.0,0.0,0.0,2,2400.0,375.0,2775.0,0.5,0.5,0.0,0.125,
main,U,hybrid,21,1,milp60,,,35581.825118475535,49.09742100001313,,,ok,,,,,,,34081.825118475535,1500.0,1.0,10,8,3,0,0.47619047619047616,0.38095238095238093,0.14285714285714285,"{'shore': 10, 'battery': 8, 'brown': 3}",3,5076.760833717521,0.0,5076.760833717521,0.6666666666666666,0.3333333333333333,0.0,0.0,12,21320.28679060498,0.0,21320.28679060498,0.5,0.25,0.25,0.0,4,6484.777494153036,0.0,6484.777494153036,0.0,1.0,0.0,0.0,2,1200.0,1500.0,2700.0,1.0,0.0,0.0,0.5,60.0
main,U,hybrid,21,1,milp300,,,27505.948421189896,288.9698146999581,,,ok,,,,,,,26505.948421189896,1000.0,1.0,11,10,0,0,0.5238095238095238,0.47619047619047616,0.0,"{'shore': 11, 'battery': 10, 'brown': 0}",3,5076.760833717521,0.0,5076.760833717521,0.6666666666666666,0.3333333333333333,0.0,0.0,12,11344.410093319346,1000.0,12344.410093319346,0.75,0.25,0.0,0.10416666666666667,4,6484.777494153036,0.0,6484.777494153036,0.0,1.0,0.0,0.0,2,3600.0,0.0,3600.0,0.0,1.0,0.0,0.0,300.0
main,U,hybrid,21,2,cg,,,27235.658532810496,3.783249100088142,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,27235.658532810496,0.0,1.0,12,9,0,0,0.5714285714285714,0.42857142857142855,0.0,"{'shore': 12, 'battery': 9, 'brown': 0}",5,8527.564220297429,0.0,8527.564220297429,0.6,0.4,0.0,0.0,13,14768.841119555447,0.0,14768.841119555447,0.6153846153846154,0.38461538461538464,0.0,0.0,2,3339.2531929576226,0.0,3339.2531929576226,0.0,1.0,0.0,0.0,1,600.0,0.0,600.0,1.0,0.0,0.0,0.0,
main,U,hybrid,21,2,greedy,,,29203.24822684292,0.01596569991670549,,,ok,,,,,,,28203.248226842916,1000.0,1.0,11,10,0,0,0.5238095238095238,0.47619047619047616,0.0,"{'shore': 11, 'battery': 10, 'brown': 0}",5,8527.564220297429,1000.0,9527.564220297429,0.6,0.4,0.0,0.1,13,14536.430813587865,0.0,14536.430813587865,0.6153846153846154,0.38461538461538464,0.0,0.0,2,3339.2531929576226,0.0,3339.2531929576226,0.0,1.0,0.0,0.0,1,1800.0,0.0,1800.0,0.0,1.0,0.0,0.0,
main,U,hybrid,21,2,fifo,,,29203.24822684292,0.0036301000509411097,,,ok,,,,,,,28203.24822684292,1000.0,1.0,11,10,0,0,0.5238095238095238,0.47619047619047616,0.0,"{'shore': 11, 'battery': 10, 'brown': 0}",5,8527.564220297429,1000.0,9527.564220297429,0.6,0.4,0.0,0.1,13,14536.430813587865,0.0,14536.430813587865,0.6153846153846154,0.38461538461538464,0.0,0.0,2,3339.2531929576226,0.0,3339.2531929576226,0.0,1.0,0.0,0.0,1,1800.0,0.0,1800.0,0.0,1.0,0.0,0.0,
main,U,hybrid,21,2,milp60,,,107473.963987288,38.42260809999425,,,ok,,,,,,,31273.963987288007,76200.0,1.0,13,5,3,0,0.6190476190476191,0.23809523809523808,0.14285714285714285,"{'shore': 13, 'battery': 5, 'brown': 3}",5,11318.197462114058,26000.0,37318.197462114054,0.6,0.2,0.2,2.6,13,13016.513332216327,50200.0,63216.51333221633,0.7692307692307693,0.15384615384615385,0.07692307692307693,4.826923076923077,2,3339.2531929576226,0.0,3339.2531929576226,0.0,1.0,0.0,0.0,1,3600.0,0.0,3600.0,0.0,0.0,1.0,0.0,60.0
