N,scenario,seed,method,status,error,obj,runtime_total,runtime_pricing,gap,gap_pct,lp_lower_bound,lp_obj_final_pool,irmp_obj,pool_gap_pct,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,best_reduced_cost_last,num_negative_columns_last,num_columns_total,iterations,runtime_sec,cg_status,gap_type,full_pricing_converged,pricing_converged,objective_stabilized,relative_improvement_last_5,injected_columns_count,injected_incumbent_methods,min_reduced_cost,operation_mode,lp_status,ip_status,success,num_iters,num_pricing_calls,num_columns_added,n_columns_generated,min_reduced_cost_last,pricing_time_share,infeasible_jobs,cost_energy,cost_delay,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,num_fully_masked,num_partially_masked,avg_masking_rate,time_saved_total,avg_stay_time,num_fully_masked_type_A,num_partially_masked_type_A,avg_masking_rate_type_A,num_fully_masked_type_B,num_partially_masked_type_B,avg_masking_rate_type_B,num_fully_masked_type_C,num_partially_masked_type_C,avg_masking_rate_type_C,num_fully_masked_type_D,num_partially_masked_type_D,avg_masking_rate_type_D,mode_shore_count,mode_battery_count,mode_brown_count,SP_share,BS_share,AE_share,objective,total_cost,delay_cost,avg_stay_h,masking_rate,avg_delay_h
500,U,4,Greedy,ok,,1785350.6861178388,0.4153947000013431,,,,,,,,,,,,,,,,0.4153947000013431,,,,,,,,,,,,,,,,,,,,0,1751750.6861178388,33600.0,81,456967.6143805224,6500.0,463467.6143805224,0.0246913580246913,0.1851851851851851,0.7901234567901234,0.0401234567901234,246,763448.7839457776,20600.0,784048.7839457776,0.048780487804878,0.2073170731707317,0.7439024390243902,0.1046747967479674,78,217534.2877915393,6125.0,223659.2877915393,0.0,0.2051282051282051,0.7948717948717948,0.157051282051282,95,313800.0,375.0,314175.0,0.0105263157894736,0.1473684210526315,0.8421052631578947,0.0026315789473684,45,7,0.0964048730272866,69.6006134780254,14.261165092266491,7,1,0.0970429143251252,25,5,0.1099858455895068,6,1,0.0805825953626855,7,0,0.0736842105263157,15,96,389,0.03,0.192,0.778,1785350.6861178388,1785350.6861178388,33600.0,14.261165092266491,0.0964048730272866,
500,U,4,FIFO,ok,,1796845.83430208,0.2629938999998558,,,,,,,,,,,,,,,,0.2629938999998558,,,,,,,,,,,,,,,,,,,,0,1757045.83430208,39800.0,81,466344.67982328206,4000.0,470344.67982328206,0.0246913580246913,0.1481481481481481,0.8271604938271605,0.0246913580246913,246,764850.6061740897,26800.0,791650.6061740897,0.0447154471544715,0.2113821138211382,0.7439024390243902,0.1361788617886178,78,217450.5483047088,8250.0,225700.5483047088,0.0,0.2051282051282051,0.7948717948717948,0.2115384615384615,95,308400.0,750.0,309150.0,0.0105263157894736,0.1789473684210526,0.8105263157894737,0.0052631578947368,34,13,0.076305579479575,49.30380082030876,14.354020428600236,6,2,0.0831020021665685,19,7,0.0860613780382915,4,1,0.0544178852197647,5,3,0.0632193002077273,14,97,389,0.028,0.194,0.778,1796845.83430208,1796845.83430208,39800.0,14.354020428600236,0.076305579479575,
500,U,4,Rolling-Horizon,ok,,1793968.931900409,78.46517120000135,,,,,,,,,,,,,,,,78.46517120000135,,,,,,,,,,,,,1.0,,,,,,,0,1764943.931900409,29025.0,81,465045.0783945733,6000.0,471045.0783945733,0.0123456790123456,0.1728395061728395,0.8148148148148148,0.037037037037037,246,769761.1905574484,17400.0,787161.1905574484,0.0528455284552845,0.1869918699186991,0.7601626016260162,0.0884146341463414,78,220537.66294838733,4500.0,225037.66294838733,0.0,0.1794871794871795,0.8205128205128205,0.1153846153846153,95,309600.0,1125.0,310725.0,0.0,0.1894736842105263,0.8105263157894737,0.0078947368421052,43,7,0.0948639033730091,69.7850689888962,14.281746121012782,6,1,0.0829335668824444,23,5,0.105910883602168,5,1,0.0725673769601694,9,0,0.0947368421052631,14,92,394,0.028,0.184,0.788,1793968.931900409,1793968.931900409,29025.0,14.281746121012782,0.0948639033730091,
500,U,4,Fix-and-Optimize,ok,,1782769.612063356,58.00507519999883,,,,,,,,,,,,,,,,58.00507519999883,,,,,,,,,,,,,1.0,,,,,,,0,1755769.612063356,27000.0,81,461432.3520750944,5500.0,466932.3520750944,0.0123456790123456,0.1851851851851851,0.8024691358024691,0.0339506172839506,246,763398.0133013633,16000.0,779398.0133013633,0.048780487804878,0.2073170731707317,0.7439024390243902,0.08130081300813,78,218939.2466868982,5500.0,224439.2466868982,0.0,0.1923076923076923,0.8076923076923077,0.141025641025641,95,312000.0,0.0,312000.0,0.0105263157894736,0.1578947368421052,0.8315789473684211,0.0,42,6,0.0909270261614417,60.349898182652026,14.276634306669823,7,1,0.091803317389209,21,5,0.0976725380983533,6,0,0.0769230769230769,8,0,0.0842105263157894,14,96,390,0.028,0.192,0.78,1782769.612063356,1782769.612063356,27000.0,14.276634306669823,0.0909270261614417,
500,U,5,CG+IR,ok,,1707883.2541867124,96.2955886000018,8.278830099989136,3.278523378249362e-06,0.0003278523378249,1707877.6548515365,1707877.6548515365,1707883.2541867124,0.0003278523378249,-1504.6799935487925,4551.0,183.0,-12.547137515314262,-1504.6799935487925,4551.0,26234.0,20.0,96.2955886000018,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,593.0,Greedy:500;FIFO:500,-1504.6799935487925,simops,Optimal,Optimal,1.0,20.0,10000.0,25533.0,26234.0,-1504.6799935487925,0.0859730982524882,0,1706683.2541867124,1200.0,104,374784.9377994688,500.0,375284.9377994688,0.0192307692307692,0.8076923076923077,0.173076923076923,0.0024038461538461,256,860151.4816905753,200.0,860351.4816905753,0.046875,0.0390625,0.9140625,0.0009765625,66,205346.8346966696,500.0,205846.8346966696,0.0,0.0303030303030303,0.9696969696969696,0.0151515151515151,74,266400.0,0.0,266400.0,0.0,0.0,1.0,0.0,47,10,0.1042755634335489,74.0561230164788,14.29816351907612,45,3,0.4496200009849006,2,7,0.0210050844310344,0,0,0.0,0,0,0.0,14,96,390,0.028,0.192,0.78,1707883.2541867124,1707883.2541867124,1200.0,14.29816351907612,0.1042755634335489,
500,U,5,Restricted-CG,ok,,1832128.4122392,7.194754500000272,1.264114800003881,0.0,0.0,1832128.4122392,1832128.4122392,1832128.4122392,0.0,-7096.02604209047,26057.0,746.0,-7096.02604209047,-7096.02604209047,26057.0,4933.0,6.0,7.194754500000272,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,0.0,,-7096.02604209047,simops,Optimal,Optimal,1.0,6.0,1500.0,4433.0,4933.0,-7096.02604209047,0.175699504410308,0,1796578.4122391995,35550.0,104,580400.2320122703,3000.0,583400.2320122703,0.0288461538461538,0.1826923076923076,0.7884615384615384,0.0144230769230769,256,785646.0240129855,23800.0,809446.0240129855,0.04296875,0.20703125,0.75,0.1162109375,66,176732.15621394463,7250.0,183982.15621394463,0.0,0.303030303030303,0.696969696969697,0.2196969696969697,74,253800.0,1500.0,255300.0,0.0,0.0945945945945946,0.9054054054054054,0.0135135135135135,46,8,0.0995147085973324,72.46531301605606,14.413763197087206,14,3,0.1458524988703015,19,4,0.0814789337946799,7,1,0.1171225358290419,6,0,0.081081081081081,14,99,387,0.028,0.198,0.774,1832128.4122392,1832128.4122392,35550.0,14.413763197087206,0.0995147085973324,
500,U,5,Greedy,ok,,1833128.412239201,0.4200449000018125,,,,,,,,,,,,,,,,0.4200449000018125,,,,,,,,,,,,,,,,,,,,0,1796578.4122392014,36550.0,104,580400.2320122703,3000.0,583400.2320122703,0.0288461538461538,0.1826923076923076,0.7884615384615384,0.0144230769230769,256,785646.0240129855,24800.0,810446.0240129855,0.04296875,0.20703125,0.75,0.12109375,66,176732.15621394463,7250.0,183982.15621394463,0.0,0.303030303030303,0.696969696969697,0.2196969696969697,74,253800.0,1500.0,255300.0,0.0,0.0945945945945946,0.9054054054054054,0.0135135135135135,47,7,0.1000545338678988,72.66774749251849,14.41635832813428,14,3,0.1458524988703015,19,4,0.0814789337946799,8,0,0.1212121212121212,6,0,0.081081081081081,14,99,387,0.028,0.198,0.774,1833128.412239201,1833128.412239201,36550.0,14.41635832813428,0.1000545338678988,
500,U,5,FIFO,ok,,1834303.537665101,0.2636090999985754,,,,,,,,,,,,,,,,0.2636090999985754,,,,,,,,,,,,,,,,,,,,0,1795578.537665101,38725.0,104,577122.9857343707,6000.0,583122.9857343707,0.0288461538461538,0.1923076923076923,0.7788461538461539,0.0288461538461538,256,791683.7933829423,21600.0,813283.7933829423,0.03125,0.21484375,0.75390625,0.10546875,66,176571.758547787,9625.0,186196.758547787,0.0,0.303030303030303,0.696969696969697,0.2916666666666667,74,250200.0,1500.0,251700.0,0.0405405405405405,0.054054054054054,0.9054054054054054,0.0135135135135135,47,8,0.099851763351807,61.67766571231226,14.446097660638388,15,2,0.150838006697467,20,4,0.0824666508662433,8,0,0.1212121212121212,4,2,0.0692873832109277,14,99,387,0.028,0.198,0.774,1834303.537665101,1834303.537665101,38725.0,14.446097660638388,0.099851763351807,
500,U,5,Rolling-Horizon,ok,,1828815.6179259247,86.22916110000006,,,,,,,,,,,,,,,,86.22916110000006,,,,,,,,,,,,,1.0,,,,,,,0,1805365.6179259247,23450.0,104,577057.3682315514,2500.0,579557.3682315514,0.0288461538461538,0.1923076923076923,0.7788461538461539,0.0120192307692307,256,800851.1124735399,13200.0,814051.1124735399,0.03515625,0.1875,0.77734375,0.064453125,66,176657.13722083386,7750.0,184407.13722083383,0.0,0.303030303030303,0.696969696969697,0.2348484848484848,74,250800.0,0.0,250800.0,0.0135135135135135,0.0945945945945946,0.8918918918918919,0.0,44,6,0.0951316000718618,70.51799823408462,14.393618987866208,10,3,0.1086619942206907,20,3,0.0869724712381995,7,0,0.106060606060606,7,0,0.0945945945945946,13,95,392,0.026,0.19,0.784,1828815.6179259247,1828815.6179259247,23450.0,14.393618987866208,0.0951316000718618,
500,U,5,Fix-and-Optimize,ok,,1826011.350609964,57.21255139999994,,,,,,,,,,,,,,,,57.21255139999994,,,,,,,,,,,,,1.0,,,,,,,0,1796386.350609964,29625.0,104,574166.3976682953,4500.0,578666.3976682953,0.028846153846153848,0.20192307692307693,0.7692307692307693,0.021634615384615384,256,791087.7967277239,18000.0,809087.7967277239,0.03515625,0.20703125,0.7578125,0.087890625,66,176732.15621394463,7125.0,183857.15621394463,0.0,0.30303030303030304,0.696969696969697,0.2159090909090909,74,254400.0,0.0,254400.0,0.013513513513513514,0.06756756756756757,0.918918918918919,0.0,45,13,0.09979802696011146,66.87207526646223,14.39050625814269,12,5,0.13512594364616554,20,7,0.08769792212693724,8,0,0.12121212121212122,5,1,0.07290874697781863,13,99,388,0.026,0.198,0.776,1826011.350609964,1826011.350609964,29625.0,14.39050625814269,0.09979802696011146,
