N,scenario,method,objective_mean,objective_std,rel_gap_to_CG_mean,runtime_mean,runtime_std,status_success_rate,cg_status,gap_type,pricing_converged_rate,objective_stabilized_rate,pool_gap_pct_mean,columns_mean,iterations_mean,relative_improvement_last_5_mean
500,U,CG+IR,1690815.933754249,16307.503479879828,0.0,94.99245152000003,1.6207789727821877,1.0,budgeted_stabilized,Pool LP-IP gap,0.0,1.0,0.0002321585683216976,27476.0,20.0,5.1469465234305495e-06
500,U,FIFO,1823680.3054214376,16156.508068049938,7.859246467138848,0.2612896799997543,0.0022017501379522565,1.0,,,,,,,,
500,U,Fix-and-Optimize,1808985.4415463186,15957.671722601399,6.989652359181001,57.085576779999975,2.600607751130547,1.0,,,,,,,,
500,U,Greedy,1816712.4272229015,19894.323711304867,7.445171396611139,0.4154256200003147,0.0028893587152845806,1.0,,,,,,,,
500,U,Restricted-CG,1815121.8954772819,19505.35193935055,7.351429784266848,7.881874260000041,1.2150875321257233,1.0,budgeted_max_iter;budgeted_stabilized,Pool LP-IP gap,0.0,0.6,0.005166003282802861,5230.0,6.4,0.0004992385836448853
500,U,Rolling-Horizon,1818280.9013731536,14232.970833242267,7.540497700676397,80.08922994000022,3.453389081883832,1.0,,,,,,,,
